 ETA_AV=  0.0930593982  0.0466575101  0.0464018881
      0.0000     0.0000000     0.0000000     0.0000000
      0.0055     0.0000000     0.0000000     0.0000000
      0.0111     0.0000000     0.0000000     0.0000000
      0.0166     0.0000000     0.0000000     0.0000000
      0.0222     0.0000000     0.0000000     0.0000000
      0.0277     0.0000000     0.0000000     0.0000000
      0.0333     0.0000000     0.0000000     0.0000000
      0.0388     0.0000000     0.0000000     0.0000000
      0.0443     0.0000000     0.0000000     0.0000000
      0.0499     0.0000000     0.0000000     0.0000000
      0.0554     0.0000000     0.0000000     0.0000000
      0.0610     0.0000000     0.0000000     0.0000000
      0.0665     0.0000000     0.0000000     0.0000000
      0.0721     0.0000000     0.0000000     0.0000000
      0.0776     0.0000000     0.0000000     0.0000000
      0.0831     0.0000000     0.0000000     0.0000000
      0.0887     0.0000000     0.0000000     0.0000000
      0.0942     0.0000000     0.0000000     0.0000000
      0.0998     0.0000000     0.0000000     0.0000000
      0.1053     0.0000000     0.0000000     0.0000000
      0.1108     0.0000000     0.0000000     0.0000000
      0.1164     0.0000000     0.0000000     0.0000000
      0.1219     0.0000000     0.0000000     0.0000000
      0.1275     0.0000000     0.0000000     0.0000000
      0.1330     0.0000000     0.0000000     0.0000000
      0.1386     0.0000000     0.0000000     0.0000000
      0.1441     0.0000000     0.0000000     0.0000000
      0.1496     0.0000000     0.0000000     0.0000000
      0.1552     0.0000000     0.0000000     0.0000000
      0.1607     0.0000000     0.0000000     0.0000000
      0.1663     0.0000000     0.0000000     0.0000000
      0.1718     0.0000000     0.0000000     0.0000000
      0.1774     0.0000000     0.0000000     0.0000000
      0.1829     0.0000000     0.0000000     0.0000000
      0.1884     0.0000000     0.0000000     0.0000000
      0.1940     0.0000000     0.0000000     0.0000000
      0.1995     0.0000000     0.0000000     0.0000000
      0.2051     0.0000000     0.0000000     0.0000000
      0.2106     0.0000000     0.0000000     0.0000000
      0.2162     0.0000000     0.0000000     0.0000000
      0.2217     0.0000000     0.0000000     0.0000000
      0.2272     0.0000000     0.0000000     0.0000000
      0.2328     0.0000000     0.0000000     0.0000000
      0.2383     0.0000000     0.0000000     0.0000000
      0.2439     0.0000000     0.0000000     0.0000000
      0.2494     0.0000000     0.0000000     0.0000000
      0.2550     0.0000000     0.0000000     0.0000000
      0.2605     0.0000000     0.0000000     0.0000000
      0.2660     0.0000000     0.0000000     0.0000000
      0.2716     0.0000000     0.0000000     0.0000000
      0.2771     0.0000000     0.0000000     0.0000000
      0.2827     0.0000000     0.0000000     0.0000000
      0.2882     0.0000000     0.0000000     0.0000000
      0.2937     0.0000000     0.0000000     0.0000000
      0.2993     0.0000000     0.0000000     0.0000000
      0.3048     0.0000000     0.0000000     0.0000000
      0.3104     0.0000000     0.0000000     0.0000000
      0.3159     0.0000000     0.0000000     0.0000000
      0.3215     0.0000000     0.0000000     0.0000000
      0.3270     0.0000000     0.0000000     0.0000000
      0.3325     0.0000000     0.0000000     0.0000000
      0.3381     0.0000000     0.0000000     0.0000000
      0.3436     0.0000000     0.0000000     0.0000000
      0.3492     0.0000000     0.0000000     0.0000000
      0.3547     0.0000000     0.0000000     0.0000000
      0.3603     0.0000000     0.0000000     0.0000000
      0.3658     0.0000000     0.0000000     0.0000000
      0.3713     0.0000000     0.0000000     0.0000000
      0.3769     0.0000000     0.0000000     0.0000000
      0.3824     0.0000000     0.0000000     0.0000000
      0.3880     0.0000000     0.0000000     0.0000000
      0.3935     0.0000000     0.0000000     0.0000000
      0.3991     0.0000000     0.0000000     0.0000000
      0.4046     0.0000000     0.0000000     0.0000000
      0.4101     0.0000000     0.0000000     0.0000000
      0.4157     0.0000000     0.0000000     0.0000000
      0.4212     0.0000000     0.0000000     0.0000000
      0.4268     0.0000000     0.0000000     0.0000000
      0.4323     0.0000000     0.0000000     0.0000000
      0.4379     0.0000000     0.0000000     0.0000000
      0.4434     0.0000000     0.0000000     0.0000000
      0.4489     0.0000000     0.0000000     0.0000000
      0.4545     0.0000000     0.0000000     0.0000000
      0.4600     0.0000000     0.0000000     0.0000000
      0.4656     0.0000000     0.0000000     0.0000000
      0.4711     0.0000000     0.0000000     0.0000000
      0.4766     0.0000000     0.0000000     0.0000000
      0.4822     0.0000000     0.0000000     0.0000000
      0.4877     0.0000000     0.0000000     0.0000000
      0.4933     0.0000000     0.0000000     0.0000000
      0.4988     0.0664912     0.0664912     0.0664912
      0.5044     0.0664912     0.0664912     0.0664912
      0.5099     0.0664912     0.0664912     0.0664912
      0.5154     0.0664912     0.0664912     0.0664912
      0.5210     0.0664912     0.0664912     0.0664912
      0.5265     0.0664912     0.0664912     0.0664912
      0.5321     0.0664912     0.0664912     0.0664912
      0.5376     0.0664912     0.0664912     0.0664912
      0.5432     0.0664912     0.0664912     0.0664912
      0.5487     0.0664912     0.0664912     0.0664912
      0.5542     0.0664912     0.0664912     0.0664912
      0.5598     0.0664912     0.0664912     0.0664912
      0.5653     0.0664912     0.0664912     0.0664912
      0.5709     0.0664912     0.0664912     0.0664912
      0.5764     0.0664912     0.0664912     0.0664912
      0.5820     0.0664912     0.0664912     0.0664912
      0.5875     0.0664912     0.0664912     0.0664912
      0.5930     0.0664912     0.0664912     0.0664912
      0.5986     0.0664912     0.0664912     0.0664912
      0.6041     0.0664912     0.0664912     0.0664912
      0.6097     0.0664912     0.0664912     0.0664912
      0.6152     0.0664912     0.0664912     0.0664912
      0.6208     0.0664912     0.0664912     0.0664912
      0.6263     0.0664912     0.0664912     0.0664912
      0.6318     0.0664912     0.0664912     0.0664912
      0.6374     0.0664912     0.0664912     0.0664912
      0.6429     0.0664912     0.0664912     0.0664912
      0.6485     0.0664912     0.0664912     0.0664912
      0.6540     0.0664912     0.0664912     0.0664912
      0.6596     0.0664912     0.0664912     0.0664912
      0.6651     0.0664912     0.0664912     0.0664912
      0.6706     0.0664912     0.0664912     0.0664912
      0.6762     0.0664912     0.0664912     0.0664912
      0.6817     0.0664912     0.0664912     0.0664912
      0.6873     0.0664912     0.0664912     0.0664912
      0.6928     0.0664912     0.0664912     0.0664912
      0.6983     0.0664912     0.0664912     0.0664912
      0.7039     0.0664912     0.0664912     0.0664912
      0.7094     0.0664912     0.0664912     0.0664912
      0.7150     0.0664912     0.0664912     0.0664912
      0.7205     0.0664912     0.0664912     0.0664912
      0.7261     0.0664912     0.0664912     0.0664912
      0.7316     0.0664912     0.0664912     0.0664912
      0.7371     0.0664912     0.0664912     0.0664912
      0.7427     0.0664912     0.0664912     0.0664912
      0.7482     0.0664912     0.0664912     0.0664912
      0.7538     0.0664912     0.0664912     0.0664912
      0.7593     0.0664912     0.0664912     0.0664912
      0.7649     0.0664912     0.0664912     0.0664912
      0.7704     0.0664912     0.0664913     0.0664913
      0.7759     0.0664912     0.0664913     0.0664913
      0.7815     0.0664912     0.0664915     0.0664914
